,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
337,-0.35936799999999997,0.01020771,6.357845340426768e-05,6.357845340426768e-05,0.49486049926578557
338,-0.36031620000000003,0.01003551,6.25059102309002e-05,6.25059102309002e-05,0.4963289280469897
339,-0.36132659999999994,0.009828343,6.121557601721253e-05,6.121557601721253e-05,0.4977973568281938
340,-0.3623238,0.009607543,5.984032902139639e-05,5.984032902139639e-05,0.49926578560939794
341,-0.3632742,0.009387385,5.846908070570396e-05,5.846908070570396e-05,0.5007342143906021
342,-0.36430609999999997,0.009171281,5.7123082622443773e-05,5.7123082622443773e-05,0.5022026431718062
343,-0.36532109999999995,0.008957136999999999,5.578929234766093e-05,5.578929234766093e-05,0.5036710719530102
344,-0.3663098,0.008748108000000001,5.4487360715919775e-05,5.4487360715919775e-05,0.5051395007342143
345,-0.36733899999999997,0.008540928,5.319694553207381e-05,5.319694553207381e-05,0.5066079295154184
346,-0.3683697,0.008347444,5.1991835524200226e-05,5.1991835524200226e-05,0.5080763582966226
347,-0.36937709999999996,0.008152404,5.0777034011229304e-05,5.0777034011229304e-05,0.5095447870778267
348,-0.3703741,0.007966542,4.9619397429995706e-05,4.9619397429995706e-05,0.5110132158590308
349,-0.3713807,0.007787079000000001,4.850161685205119e-05,4.850161685205119e-05,0.5124816446402349
350,-0.37239140000000004,0.007609833000000001,4.7397644800328244e-05,4.7397644800328244e-05,0.5139500734214391
351,-0.3733955,0.007432499,4.629312464291856e-05,4.629312464291856e-05,0.5154185022026432
352,-0.3743692,0.007262338,4.523328132745176e-05,4.523328132745176e-05,0.5168869309838473
353,-0.3754161,0.007097099,4.4204094559600024e-05,4.4204094559600024e-05,0.5183553597650513
354,-0.3763827,0.006934438,4.319096479698025e-05,4.319096479698025e-05,0.5198237885462554
355,-0.37739320000000004,0.006775734,4.220248110484255e-05,4.220248110484255e-05,0.5212922173274596
356,-0.3784544,0.006619321,4.122826684598118e-05,4.122826684598118e-05,0.5227606461086637
357,-0.3794663,0.00646916,4.029299300477309e-05,4.029299300477309e-05,0.5242290748898678
358,-0.3804358,0.006322969,3.9382446204205356e-05,3.9382446204205356e-05,0.5256975036710719
359,-0.3814595,0.006178945,3.8485396506173545e-05,3.8485396506173545e-05,0.527165932452276
360,-0.3825039,0.006036175,3.759615731417777e-05,3.759615731417777e-05,0.5286343612334802
361,-0.3834744,0.005896701999999999,3.672745340001352e-05,3.672745340001352e-05,0.5301027900146843
362,-0.3844009,0.0057607019999999995,3.588038097505431e-05,3.588038097505431e-05,0.5315712187958884
363,-0.38544040000000007,0.005630555,3.506976380673691e-05,3.506976380673691e-05,0.5330396475770924
364,-0.3864698,0.00550154,3.4266197270662554e-05,3.4266197270662554e-05,0.5345080763582966
365,-0.3874665,0.005373876999999999,3.3471051631048075e-05,3.3471051631048075e-05,0.5359765051395007
366,-0.3884683,0.005248268,3.2688699276439985e-05,3.2688699276439985e-05,0.5374449339207048
367,-0.3895018,0.005125566,3.192445309491538e-05,3.192445309491538e-05,0.5389133627019089
368,-0.3905247,0.005008994,3.119838745725108e-05,3.119838745725108e-05,0.540381791483113
369,-0.39153109999999997,0.004896393,3.049705508870084e-05,3.049705508870084e-05,0.5418502202643172
370,-0.39250949999999996,0.004783875999999999,2.9796245911942486e-05,2.9796245911942486e-05,0.5433186490455213
371,-0.3935491,0.004676205,2.9125619918797024e-05,2.9125619918797024e-05,0.5447870778267254
372,-0.3945416,0.004568607,2.84554486042326e-05,2.84554486042326e-05,0.5462555066079294
373,-0.3955617,0.004462832,2.779663179724686e-05,2.779663179724686e-05,0.5477239353891336
374,-0.3965586,0.004359273,2.715161728800899e-05,2.715161728800899e-05,0.5491923641703377
375,-0.39754120000000004,0.004261184,2.654067252998087e-05,2.654067252998087e-05,0.5506607929515418
376,-0.3985543,0.004165525,2.594486296307518e-05,2.594486296307518e-05,0.5521292217327459
377,-0.399622,0.004070059,2.535025549159609e-05,2.535025549159609e-05,0.55359765051395
378,-0.4005862,0.003976723,2.4768914669125553e-05,2.4768914669125553e-05,0.5550660792951542
379,-0.40159520000000004,0.003885274,2.4199326976551327e-05,2.4199326976551327e-05,0.5565345080763583
380,-0.40260250000000003,0.003794728,2.3635363595739877e-05,2.3635363595739877e-05,0.5580029368575624
381,-0.4036152,0.003706239,2.308421218535594e-05,2.308421218535594e-05,0.5594713656387665
382,-0.4046033,0.0036232359999999997,2.256723018176116e-05,2.256723018176116e-05,0.5609397944199705
383,-0.4056198,0.0035399209999999997,2.2048304894367948e-05,2.2048304894367948e-05,0.5624082232011747
384,-0.4066318,0.003457087,2.1532375502830662e-05,2.1532375502830662e-05,0.5638766519823788
385,-0.4077008,0.0033781840000000002,2.104093024145892e-05,2.104093024145892e-05,0.5653450807635829
386,-0.40866490000000005,0.0033000890000000004,2.0554517586847232e-05,2.0554517586847232e-05,0.566813509544787
387,-0.4097286,0.0032245629999999997,2.008410588120407e-05,2.008410588120407e-05,0.5682819383259912
388,-0.4107125,0.0031509809999999997,1.9625802328458858e-05,1.9625802328458858e-05,0.5697503671071953
389,-0.4117152,0.003078141,1.9172120303208647e-05,1.9172120303208647e-05,0.5712187958883994
390,-0.41272079999999994,0.0030081609999999996,1.8736251712777427e-05,1.8736251712777427e-05,0.5726872246696035
391,-0.4137063,0.0029389679999999997,1.830528493115829e-05,1.830528493115829e-05,0.5741556534508077
392,-0.4147298,0.002870991,1.788189197357408e-05,1.788189197357408e-05,0.5756240822320117
393,-0.41573859999999996,0.0028045759999999996,1.7468227891929475e-05,1.7468227891929475e-05,0.5770925110132158
394,-0.4167472,0.0027398270000000002,1.7064940447490626e-05,1.7064940447490626e-05,0.5785609397944199
395,-0.41776850000000004,0.002676869,1.667280819947164e-05,1.667280819947164e-05,0.580029368575624
396,-0.41882240000000004,0.002617258,1.6301522652969845e-05,1.6301522652969845e-05,0.5814977973568282
397,-0.41977659999999994,0.002557662,1.593033053357375e-05,1.593033053357375e-05,0.5829662261380323
398,-0.42077749999999997,0.002499489,1.556800153227116e-05,1.556800153227116e-05,0.5844346549192364
399,-0.42176199999999997,0.002439753,1.519593742655525e-05,1.519593742655525e-05,0.5859030837004405
400,-0.4228066,0.002383263,1.484409094651153e-05,1.484409094651153e-05,0.5873715124816447
401,-0.42382939999999997,0.002328954,1.4505828767635722e-05,1.4505828767635722e-05,0.5888399412628487
402,-0.42481490000000005,0.002274462,1.4166426778070449e-05,1.4166426778070449e-05,0.5903083700440528
403,-0.4258,0.0022224479999999997,1.3842458946365824e-05,1.3842458946365824e-05,0.5917767988252569
404,-0.42683009999999993,0.002171368,1.3524308509109086e-05,1.3524308509109086e-05,0.593245227606461
405,-0.42782370000000003,0.002120975,1.3210437033293134e-05,1.3210437033293134e-05,0.5947136563876652
406,-0.4288205,0.0020718629999999997,1.290454423230345e-05,1.290454423230345e-05,0.5961820851688693
407,-0.4298317,0.002024904,1.2612061335217718e-05,1.2612061335217718e-05,0.5976505139500734
409,-0.4318982,0.001917654,1.1944057529505397e-05,1.1944057529505397e-05,0.6005873715124816
410,-0.43290790000000007,0.001871622,1.1657348427551556e-05,1.1657348427551556e-05,0.6020558002936858
411,-0.4339517,0.001827979,1.1385519149297917e-05,1.1385519149297917e-05,0.6035242290748898
412,-0.43494079999999996,0.001785747,1.112247824745323e-05,1.112247824745323e-05,0.6049926578560939
413,-0.43595079999999997,0.001744329,1.0864507323210871e-05,1.0864507323210871e-05,0.606461086637298
414,-0.4369617,0.0017033670000000001,1.0609376582981613e-05,1.0609376582981613e-05,0.6079295154185022
415,-0.4379878,0.001662509,1.0354893604018497e-05,1.0354893604018497e-05,0.6093979441997063
416,-0.43898370000000003,0.001622859,1.010793462130061e-05,1.010793462130061e-05,0.6108663729809104
417,-0.44000379999999994,0.0015841429999999999,9.866793033030603e-06,9.866793033030603e-06,0.6123348017621145
418,-0.440942,0.001546064,9.629618982515738e-06,9.629618982515738e-06,0.6138032305433186
419,-0.44199340000000004,0.001508658,9.396636694809676e-06,9.396636694809676e-06,0.6152716593245228
420,-0.4429807,0.0014723070000000002,9.170225446870763e-06,9.170225446870763e-06,0.6167400881057269
421,-0.44399629999999995,0.001437114,8.951026771491426e-06,8.951026771491426e-06,0.6182085168869309
422,-0.44497879999999995,0.0014026210000000002,8.736188027711147e-06,8.736188027711147e-06,0.619676945668135
423,-0.44596640000000004,0.001369003,8.526799198429684e-06,8.526799198429684e-06,0.6211453744493391
424,-0.44694750000000005,0.0013358229999999999,8.320138440634487e-06,8.320138440634487e-06,0.6226138032305433
425,-0.44798640000000006,0.0013030239999999998,8.11585073132392e-06,8.11585073132392e-06,0.6240822320117474
426,-0.448985,0.001270942,7.916028837665527e-06,7.916028837665527e-06,0.6255506607929515
427,-0.44995519999999994,0.0012391869999999999,7.718243654911263e-06,7.718243654911263e-06,0.6270190895741556
428,-0.4509947,0.001208326,7.5260267276563655e-06,7.5260267276563655e-06,0.6284875183553598
429,-0.45201040000000003,0.001177701,7.335279720197719e-06,7.335279720197719e-06,0.6299559471365639
430,-0.45299340000000005,0.0011478839999999998,7.149565319499124e-06,7.149565319499124e-06,0.6314243759177679
431,-0.453987,0.0011186219999999999,6.967307721711208e-06,6.967307721711208e-06,0.632892804698972
432,-0.45500799999999997,0.0010896839999999998,6.787068149406284e-06,6.787068149406284e-06,0.6343612334801761
433,-0.45597139999999997,0.00106178,6.613268818920536e-06,6.613268818920536e-06,0.6358296622613803
434,-0.45698459999999996,0.001033857,6.439351147434241e-06,6.439351147434241e-06,0.6372980910425844
435,-0.45802170000000003,0.00100656,6.269332500492244e-06,6.269332500492244e-06,0.6387665198237885
436,-0.4590125,0.0009800149,6.103997042935003e-06,6.103997042935003e-06,0.6402349486049926
437,-0.4600177,0.0009537103,5.940159533305722e-06,5.940159533305722e-06,0.6417033773861968
438,-0.46100329999999995,0.0009279555999999999,5.779747061371185e-06,5.779747061371185e-06,0.6431718061674009
439,-0.46203779999999994,0.0009022536,5.61966283000132e-06,5.61966283000132e-06,0.644640234948605
440,-0.46306220000000003,0.0008770509,5.462688475556323e-06,5.462688475556323e-06,0.646108663729809
441,-0.46409090000000003,0.0008527936,5.311602520159536e-06,5.311602520159536e-06,0.6475770925110131
442,-0.4650849,0.0008292122,5.164726390145321e-06,5.164726390145321e-06,0.6490455212922173
443,-0.46603479999999997,0.0008059982000000001,5.02013860137324e-06,5.02013860137324e-06,0.6505139500734214
444,-0.46702790000000005,0.0007826077000000001,4.8744514869908245e-06,4.8744514869908245e-06,0.6519823788546255
445,-0.46804120000000005,0.0007596335000000001,4.7313572862151044e-06,4.7313572862151044e-06,0.6534508076358296
446,-0.4690125,0.0007371169,4.5911132350104225e-06,4.5911132350104225e-06,0.6549192364170338
447,-0.47007840000000006,0.0007148817,4.452621876308562e-06,4.452621876308562e-06,0.6563876651982379
448,-0.4710265,0.0006934523,4.3191494217245845e-06,4.3191494217245845e-06,0.657856093979442
449,-0.4720324000000001,0.0006722716,4.1872259885530136e-06,4.1872259885530136e-06,0.6593245227606461
450,-0.47308779999999995,0.0006514827999999999,4.057743494229542e-06,4.057743494229542e-06,0.6607929515418501
451,-0.4740712,0.0006305683,3.927478080760355e-06,3.927478080760355e-06,0.6622613803230543
452,-0.4750695,0.0006099977,3.7993546394010463e-06,3.7993546394010463e-06,0.6637298091042584
453,-0.4760884,0.0005895648,3.6720888588720094e-06,3.6720888588720094e-06,0.6651982378854625
454,-0.4770882000000001,0.0005696944000000001,3.5483265948064983e-06,3.5483265948064983e-06,0.6666666666666666
455,-0.47804890000000005,0.0005499201,3.4251628870647997e-06,3.4251628870647997e-06,0.6681350954478708
456,-0.4790813,0.0005302891,3.302891719606165e-06,3.302891719606165e-06,0.6696035242290749
457,-0.4800894,0.0005110036,3.1827724898153496e-06,3.1827724898153496e-06,0.671071953010279
458,-0.48108490000000004,0.0004921919,3.065604310869723e-06,3.065604310869723e-06,0.6725403817914831
459,-0.4820821,0.00047353870000000004,2.949423345007597e-06,2.949423345007597e-06,0.6740088105726871
460,-0.48308100000000004,0.0004550761,2.8344295262351555e-06,2.8344295262351555e-06,0.6754772393538913
461,-0.4840821,0.00043683230000000006,2.7207984975111054e-06,2.7207984975111054e-06,0.6769456681350954
462,-0.4851406,0.0004187225,2.608002084264588e-06,2.608002084264588e-06,0.6784140969162995
463,-0.4861236,0.00040078989999999996,2.4963093565600025e-06,2.4963093565600025e-06,0.6798825256975036
464,-0.4871013,0.00038279910000000005,2.384254131685325e-06,2.384254131685325e-06,0.6813509544787077
465,-0.48808050000000003,0.000365142,2.2742773484886533e-06,2.2742773484886533e-06,0.6828193832599119
466,-0.4890702,0.0003474444,2.164048312106608e-06,2.164048312106608e-06,0.684287812041116
467,-0.4900710999999999,0.0003300149,2.0554891295270005e-06,2.0554891295270005e-06,0.6857562408223201
468,-0.49111579999999994,0.0003127837,1.9481650532846683e-06,1.9481650532846683e-06,0.6872246696035242
469,-0.4921304,0.0002955126,1.84059246094119e-06,1.84059246094119e-06,0.6886930983847283
470,-0.49309659999999994,0.00027830060000000003,1.7333879713941463e-06,1.7333879713941463e-06,0.6901615271659324
471,-0.4941099,0.0002611797,1.6267508958023508e-06,1.6267508958023508e-06,0.6916299559471365
472,-0.4951339,0.0002442286,1.5211714150470117e-06,1.5211714150470117e-06,0.6930983847283406
473,-0.4961758,0.0002274331,1.4165610848014054e-06,1.4165610848014054e-06,0.6945668135095447
474,-0.4971407,0.0002106474,1.3120117935981859e-06,1.3120117935981859e-06,0.6960352422907489
475,-0.4981746,0.00019397919999999998,1.208194348056236e-06,1.208194348056236e-06,0.697503671071953
476,-0.4991633,0.00017719,1.1036232571950214e-06,1.1036232571950214e-06,0.6989720998531571
477,-0.5001907,0.0001604116,9.991194338499063e-07,9.991194338499063e-07,0.7004405286343612
478,-0.501195,0.0001436907,8.949737477432849e-07,8.949737477432849e-07,0.7019089574155654
479,-0.5021746,0.0001269596,7.907645312047916e-07,7.907645312047916e-07,0.7033773861967694
480,-0.5032175,0.0001101659,6.861654122118686e-07,6.861654122118686e-07,0.7048458149779735
481,-0.5042041,9.342466999999998e-05,5.818931012346632e-07,5.818931012346632e-07,0.7063142437591776
482,-0.5052164000000001,7.674671e-05,4.780148657892754e-07,4.780148657892754e-07,0.7077826725403817
483,-0.506219,5.983545e-05,3.7268352742665977e-07,3.7268352742665977e-07,0.7092511013215859
484,-0.5071749,4.2980370000000004e-05,2.6770210471723675e-07,2.6770210471723675e-07,0.71071953010279
485,-0.5081561,2.617519e-05,1.6303148284608922e-07,1.6303148284608922e-07,0.7121879588839941
486,-0.5091386999999999,9.336641e-06,5.815302303561477e-08,5.815302303561477e-08,0.7136563876651982
