,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
0,-0.5013552,-0.0004599712,-3.0120260261310854e-06,3.0120260261310854e-06,0.0
1,-0.5012914,-0.00045833379999999995,-3.0013038517532394e-06,3.0013038517532394e-06,0.0011976047904191617
2,-0.5012028000000001,-0.0004573657,-2.9949644496430698e-06,2.9949644496430698e-06,0.0023952095808383233
3,-0.5010321,-0.0004563679,-2.988430563241326e-06,2.988430563241326e-06,0.003592814371257485
4,-0.5009637,-0.0004551311,-2.9803316348972928e-06,2.9803316348972928e-06,0.004790419161676647
5,-0.5008072,-0.0004538864,-2.97218097504136e-06,2.97218097504136e-06,0.005988023952095809
6,-0.5007178,-0.00045208199999999997,-2.9603652357917046e-06,2.9603652357917046e-06,0.00718562874251497
7,-0.5006008,-0.00045016150000000004,-2.9477892397659003e-06,2.9477892397659003e-06,0.008383233532934131
8,-0.5004602,-0.0004480921,-2.9342382029651704e-06,2.9342382029651704e-06,0.009580838323353293
9,-0.5003765,-0.0004455895,-2.9178504457903827e-06,2.9178504457903827e-06,0.010778443113772455
10,-0.5002329000000001,-0.0004431811,-2.9020795377828074e-06,2.9020795377828074e-06,0.011976047904191617
11,-0.5001295,-0.0004413144,-2.8898558399013338e-06,2.8898558399013338e-06,0.013173652694610778
12,-0.5000317,-0.0004384925,-2.871377212884818e-06,2.871377212884818e-06,0.01437125748502994
13,-0.499903,-0.00043559059999999996,-2.852374722456656e-06,2.852374722456656e-06,0.015568862275449102
14,-0.49978999999999996,-0.0004330825,-2.8359509496723183e-06,2.8359509496723183e-06,0.016766467065868262
15,-0.4996839,-0.0004304341,-2.8186084514298077e-06,2.8186084514298077e-06,0.017964071856287425
16,-0.49953679999999995,-0.0004278737,-2.8018422029401066e-06,2.8018422029401066e-06,0.019161676646706587
17,-0.4994438,-0.00042457540000000003,-2.780243969307244e-06,2.780243969307244e-06,0.02035928143712575
18,-0.49933420000000006,-0.0004225627,-2.767064220699518e-06,2.767064220699518e-06,0.02155688622754491
19,-0.4992359,-0.0004198228,-2.749122553679938e-06,2.749122553679938e-06,0.022754491017964073
20,-0.49912,-0.0004173579,-2.7329816671378885e-06,2.7329816671378885e-06,0.023952095808383235
21,-0.498982,-0.000415714,-2.722216928857846e-06,2.722216928857846e-06,0.025149700598802394
22,-0.4988773,-0.00041315199999999996,-2.705440203099912e-06,2.705440203099912e-06,0.026347305389221556
23,-0.4987710999999999,-0.0004105558,-2.6884395257334997e-06,2.6884395257334997e-06,0.027544910179640718
24,-0.4986630999999999,-0.0004078052,-2.670427791982612e-06,2.670427791982612e-06,0.02874251497005988
25,-0.4985527,-0.0004052792,-2.6538868047599187e-06,2.6538868047599187e-06,0.029940119760479042
26,-0.49840959999999995,-0.00040389669999999996,-2.6448337901774268e-06,2.6448337901774268e-06,0.031137724550898204
27,-0.49828310000000003,-0.00040232989999999997,-2.6345739252603575e-06,2.6345739252603575e-06,0.032335329341317366
28,-0.49820169999999997,-0.0004008517,-2.6248942390716857e-06,2.6248942390716857e-06,0.033532934131736525
29,-0.49804090000000006,-0.00040505550000000004,-2.652421951695106e-06,2.652421951695106e-06,0.03473053892215569
30,-0.49793760000000004,-0.00040368870000000005,-2.64347174530715e-06,2.64347174530715e-06,0.03592814371257485
31,-0.497853,-0.00040152410000000003,-2.6292973110465627e-06,2.6292973110465627e-06,0.037125748502994015
32,-0.49771350000000003,-0.00039900160000000005,-2.6127792428481287e-06,2.6127792428481287e-06,0.03832335329341317
33,-0.4976233,-0.0003954664,-2.5896297186875317e-06,2.5896297186875317e-06,0.03952095808383233
34,-0.4974848,-0.0003907968,-2.5590518113498077e-06,2.5590518113498077e-06,0.0407185628742515
35,-0.4973653,-0.0003860942,-2.52825781035478e-06,2.52825781035478e-06,0.041916167664670656
36,-0.4972754,-0.0003814864,-2.498084587502552e-06,2.498084587502552e-06,0.04311377245508982
37,-0.49712619999999996,-0.00037783980000000004,-2.4742055835412396e-06,2.4742055835412396e-06,0.04431137724550898
38,-0.4970505,-0.00037419160000000005,-2.4503161023116944e-06,2.4503161023116944e-06,0.045508982035928146
39,-0.4969326,-0.0003708337,-2.428327590437156e-06,2.428327590437156e-06,0.046706586826347304
40,-0.496824,-0.00036776699999999996,-2.4082459413810058e-06,2.4082459413810058e-06,0.04790419161676647
41,-0.49668059999999997,-0.000365572,-2.3938724390239936e-06,2.3938724390239936e-06,0.04910179640718563
42,-0.4965889,-0.0003639819,-2.383459998888283e-06,2.383459998888283e-06,0.05029940119760479
43,-0.496492,-0.0003614847,-2.3671076024937813e-06,2.3671076024937813e-06,0.05149700598802395
44,-0.4963483,-0.0003579522,-2.343975758723328e-06,2.343975758723328e-06,0.05269461077844311
45,-0.49621640000000006,-0.0003543355,-2.3202925487121177e-06,2.3202925487121177e-06,0.05389221556886228
