,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
336,-0.5173599,-0.0001235806,-7.697185185287829e-07,7.697185185287829e-07,0.6375711574952562
337,-0.5183595999999999,-0.0001387234,-8.640350502690209e-07,8.640350502690209e-07,0.6394686907020873
338,-0.5193649,-0.0001540684,-9.596109793940143e-07,9.596109793940143e-07,0.6413662239089184
339,-0.5203593,-0.0001697864,-1.0575101292139328e-06,1.0575101292139328e-06,0.6432637571157496
340,-0.5213707999999999,-0.0001857486,-1.1569302723145501e-06,1.1569302723145501e-06,0.6451612903225806
341,-0.5223717999999999,-0.0002015178,-1.2551483199885708e-06,1.2551483199885708e-06,0.6470588235294118
342,-0.5233826,-0.000217443,-1.3543380095618094e-06,1.3543380095618094e-06,0.6489563567362429
343,-0.5244021,-0.0002337734,-1.4560514766835296e-06,1.4560514766835296e-06,0.650853889943074
344,-0.5253833000000001,-0.0002504538,-1.559944909604777e-06,1.559944909604777e-06,0.6527514231499051
345,-0.5264221,-0.0002675471,-1.6664100793220956e-06,1.6664100793220956e-06,0.6546489563567363
346,-0.527407,-0.0002847434,-1.7735167818318461e-06,1.7735167818318461e-06,0.6565464895635674
347,-0.5283759,-0.0003018309,-1.8799458264016296e-06,1.8799458264016296e-06,0.6584440227703985
348,-0.5293886,-0.0003199349,-1.992706114500612e-06,1.992706114500612e-06,0.6603415559772297
349,-0.5303915,-0.0003382003,-2.106471678256862e-06,2.106471678256862e-06,0.6622390891840607
350,-0.5313969,-0.0003566214,-2.221207015370216e-06,2.221207015370216e-06,0.6641366223908919
351,-0.5323922,-0.00037514419999999996,-2.3365757882601755e-06,2.3365757882601755e-06,0.6660341555977229
352,-0.5333949,-0.0003943688,-2.456315704001873e-06,2.456315704001873e-06,0.6679316888045541
353,-0.5343796999999999,-0.0004134661,-2.5752627350399145e-06,2.5752627350399145e-06,0.6698292220113852
354,-0.5353623000000001,-0.0004331306,-2.697742556367932e-06,2.697742556367932e-06,0.6717267552182163
355,-0.5363716,-0.00045322660000000003,-2.822909964103082e-06,2.822909964103082e-06,0.6736242884250474
356,-0.5374055,-0.0004737188,-2.950545093123296e-06,2.950545093123296e-06,0.6755218216318786
357,-0.5384073,-0.0004949172000000001,-3.0825787702795863e-06,3.0825787702795863e-06,0.6774193548387097
