,potential_V,current_A,j_A/mm2,abs_j_A/mm2,progress
474,-0.4725482,0.0002748305,1.79967054192658e-06,1.79967054192658e-06,0.5676646706586826
475,-0.47263770000000005,0.0002731615,1.7887414415011343e-06,1.7887414415011343e-06,0.5688622754491018
476,-0.47270550000000006,0.0002715968,1.7784953279986208e-06,1.7784953279986208e-06,0.5700598802395209
477,-0.47280730000000004,0.0002698579,1.7671085019172503e-06,1.7671085019172503e-06,0.5712574850299401
478,-0.47287959999999996,0.0002674528,1.7513592032754051e-06,1.7513592032754051e-06,0.5724550898203593
479,-0.4730081,0.0002634145,1.7249152330848256e-06,1.7249152330848256e-06,0.5736526946107784
480,-0.47307840000000007,0.000259761,1.7009910459042586e-06,1.7009910459042586e-06,0.5748502994011976
481,-0.47314709999999993,0.0002577147,1.6875912746636417e-06,1.6875912746636417e-06,0.5760479041916168
482,-0.4732375,0.0002556477,1.6740559537652616e-06,1.6740559537652616e-06,0.577245508982036
483,-0.4733375,0.0002540478,1.6635793403616243e-06,1.6635793403616243e-06,0.578443113772455
484,-0.4734094,0.0002528553,1.6557705013817899e-06,1.6557705013817899e-06,0.5796407185628742
485,-0.4735071,0.00025206990000000004,1.6506274723379643e-06,1.6506274723379643e-06,0.5808383233532934
486,-0.47363,0.00025142189999999997,1.6463841787036385e-06,1.6463841787036385e-06,0.5820359281437125
487,-0.4736979,0.0002504661,1.6401253205930092e-06,1.6401253205930092e-06,0.5832335329341317
488,-0.4738013,0.0002495541,1.634153277700255e-06,1.634153277700255e-06,0.5844311377245509
489,-0.47391890000000003,0.0002487181,1.628678905048564e-06,1.628678905048564e-06,0.5856287425149701
490,-0.4739782,0.0002452609,1.606040147714321e-06,1.606040147714321e-06,0.5868263473053892
491,-0.47405920000000007,0.0002410971,1.5787743667967232e-06,1.5787743667967232e-06,0.5880239520958084
492,-0.4741472,0.000238327,1.5606349413392474e-06,1.5606349413392474e-06,0.5892215568862276
493,-0.47429840000000006,0.00023551490000000002,1.542220487590658e-06,1.542220487590658e-06,0.5904191616766467
494,-0.4743806,0.000232902,1.5251104537370647e-06,1.5251104537370647e-06,0.5916167664670658
495,-0.4744299,0.0002305141,1.5094737857287232e-06,1.5094737857287232e-06,0.592814371257485
496,-0.47453490000000004,0.0002240525,1.4671613379701491e-06,1.4671613379701491e-06,0.5940119760479042
497,-0.4746102,0.0002233706,1.4626960572151394e-06,1.4626960572151394e-06,0.5952095808383233
498,-0.47473469999999995,0.0002230994,1.4609201602496623e-06,1.4609201602496623e-06,0.5964071856287425
499,-0.47483000000000003,0.0002212793,1.449001612805472e-06,1.449001612805472e-06,0.5976047904191617
500,-0.4748918,0.00021970049999999998,1.438663168376656e-06,1.438663168376656e-06,0.5988023952095808
501,-0.4750085,0.0002179709,1.4273372414168893e-06,1.4273372414168893e-06,0.6
502,-0.4751079000000001,0.0002166002,1.4183614966876151e-06,1.4183614966876151e-06,0.6011976047904192
503,-0.47515050000000003,0.00021411009999999997,1.402055593170897e-06,1.402055593170897e-06,0.6023952095808384
504,-0.47525920000000005,0.0002128447,1.393769383657201e-06,1.393769383657201e-06,0.6035928143712574
505,-0.47537840000000003,0.0002114197,1.3844380666372727e-06,1.3844380666372727e-06,0.6047904191616766
506,-0.4754643,0.0002104252,1.3779257896012596e-06,1.3779257896012596e-06,0.6059880239520958
507,-0.4755207,0.00020991779999999998,1.3746031859129005e-06,1.3746031859129005e-06,0.6071856287425149
508,-0.4756035,0.0002097497,1.3735024179191814e-06,1.3735024179191814e-06,0.6083832335329341
509,-0.4757077,0.0002081854,1.363258923733726e-06,1.363258923733726e-06,0.6095808383233533
510,-0.475783,0.0002060957,1.3495749565922918e-06,1.3495749565922918e-06,0.6107784431137725
511,-0.47592650000000003,0.0002045614,1.3395279111862034e-06,1.3395279111862034e-06,0.6119760479041916
513,-0.47617209999999993,0.0002017171,1.3209026024144268e-06,1.3209026024144268e-06,0.61437125748503
514,-0.4762576,0.00019450529999999998,1.2736776255131508e-06,1.2736776255131508e-06,0.615568862275449
515,-0.4763384,0.0001895411,1.2411705911620438e-06,1.2411705911620438e-06,0.6167664670658682
516,-0.4764161,0.0001868081,1.2232741073617184e-06,1.2232741073617184e-06,0.6179640718562874
517,-0.4765143,0.0001848952,1.2107478783600199e-06,1.2107478783600199e-06,0.6191616766467066
518,-0.47660859999999994,0.00018431450000000002,1.206945284820741e-06,1.206945284820741e-06,0.6203592814371257
519,-0.47670070000000003,0.0001834311,1.2011605230976499e-06,1.2011605230976499e-06,0.6215568862275449
520,-0.47677020000000003,0.0001821284,1.1926300622682742e-06,1.1926300622682742e-06,0.6227544910179641
521,-0.4768512,0.00018037389999999998,1.1811410828216327e-06,1.1811410828216327e-06,0.6239520958083832
522,-0.47697609999999996,0.0001780093,1.1656569900319329e-06,1.1656569900319329e-06,0.6251497005988024
523,-0.47703720000000005,0.00017517270000000002,1.1470821031135272e-06,1.1470821031135272e-06,0.6263473053892216
524,-0.47712440000000006,0.0001727268,1.131065634131743e-06,1.131065634131743e-06,0.6275449101796408
525,-0.4772227,0.0001712396,1.1213270133092606e-06,1.1213270133092606e-06,0.6287425149700598
526,-0.47730950000000005,0.0001682766,1.1019244222004555e-06,1.1019244222004555e-06,0.629940119760479
527,-0.4774094,0.00016515419999999997,1.0814780332439476e-06,1.0814780332439476e-06,0.6311377245508982
528,-0.47748999999999997,0.000160803,1.0529851022845712e-06,1.0529851022845712e-06,0.6323353293413173
529,-0.4775928,0.000157425,1.0308649697278571e-06,1.0308649697278571e-06,0.6335329341317365
530,-0.4776884,0.00015329219999999998,1.0038021858822716e-06,1.0038021858822716e-06,0.6347305389221557
531,-0.4777532,0.00015006469999999999,9.82667571368715e-07,9.82667571368715e-07,0.6359281437125749
532,-0.47784719999999997,0.0001479985,9.691374891044516e-07,9.691374891044516e-07,0.637125748502994
533,-0.47794079999999994,0.0001463808,9.585443160917231e-07,9.585443160917231e-07,0.6383233532934132
534,-0.4780366,0.0001452064,9.508540012087732e-07,9.508540012087732e-07,0.6395209580838324
535,-0.47811850000000006,0.0001442719,9.44734621731494e-07,9.44734621731494e-07,0.6407185628742514
536,-0.47819269999999997,0.00014392420000000001,9.424577803786316e-07,9.424577803786316e-07,0.6419161676646706
537,-0.47829920000000004,0.0001430795,9.369264375809239e-07,9.369264375809239e-07,0.6431137724550898
538,-0.47838059999999993,0.0001418837,9.290959892353589e-07,9.290959892353589e-07,0.644311377245509
539,-0.4784569,0.0001407783,9.218575065449529e-07,9.218575065449529e-07,0.6455089820359281
540,-0.47858,0.0001393321,9.123873657209386e-07,9.123873657209386e-07,0.6467065868263473
541,-0.4786603,0.000137285,8.989823558462054e-07,8.989823558462054e-07,0.6479041916167665
542,-0.4787633,0.00013507690000000001,8.845230708555363e-07,8.845230708555363e-07,0.6491017964071856
543,-0.47883770000000003,0.0001329067,8.703119661561341e-07,8.703119661561341e-07,0.6502994011976048
544,-0.47889899999999996,0.0001301777,8.524416755263909e-07,8.524416755263909e-07,0.651497005988024
545,-0.4790173,0.000128164,8.392553786260194e-07,8.392553786260194e-07,0.6526946107784432
546,-0.47908320000000004,0.00012652709999999998,8.28536478394496e-07,8.28536478394496e-07,0.6538922155688622
547,-0.47917,0.00012482200000000002,8.173709846045457e-07,8.173709846045457e-07,0.6550898203592814
548,-0.47926270000000004,0.0001222834,8.007474888945177e-07,8.007474888945177e-07,0.6562874251497006
549,-0.47934799999999994,0.00012023780000000001,7.873523014587528e-07,7.873523014587528e-07,0.6574850299401197
550,-0.4794569,0.0001179963,7.726743034937217e-07,7.726743034937217e-07,0.6586826347305389
551,-0.4795434,0.0001161015,7.602665985889078e-07,7.602665985889078e-07,0.6598802395209581
552,-0.47965470000000004,0.0001145467,7.500853131835855e-07,7.500853131835855e-07,0.6610778443113773
553,-0.4797101,0.0001123416,7.356456730708531e-07,7.356456730708531e-07,0.6622754491017964
554,-0.47983279999999995,0.00010998770000000001,7.202316470124608e-07,7.202316470124608e-07,0.6634730538922156
