,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
381,-0.4720156,0.0002874233,1.790208468535142e-06,1.790208468535142e-06,0.450354609929078
382,-0.47211369999999997,0.00028631509999999997,1.7833060739664665e-06,1.7833060739664665e-06,0.4515366430260047
383,-0.4722041,0.0002852613,1.7767425083677757e-06,1.7767425083677757e-06,0.45271867612293143
384,-0.47225900000000004,0.0002841758,1.7699815001523842e-06,1.7699815001523842e-06,0.45390070921985815
385,-0.4723848,0.0002829905,1.7625988902604417e-06,1.7625988902604417e-06,0.45508274231678486
386,-0.47247380000000005,0.0002821095,1.7571116049193459e-06,1.7571116049193459e-06,0.4562647754137116
387,-0.47255740000000007,0.0002816023,1.7539525230521447e-06,1.7539525230521447e-06,0.4574468085106383
388,-0.47263130000000003,0.00028069,1.748270286483834e-06,1.748270286483834e-06,0.458628841607565
389,-0.47270829999999997,0.0002791669,1.738783698171662e-06,1.738783698171662e-06,0.4598108747044917
390,-0.47283590000000003,0.0002781459,1.7324244265107552e-06,1.7324244265107552e-06,0.46099290780141844
391,-0.47290200000000004,0.0002771746,1.7263747099933807e-06,1.7263747099933807e-06,0.46217494089834515
392,-0.47302079999999996,0.0002764362,1.7217756050037493e-06,1.7217756050037493e-06,0.46335697399527187
393,-0.4730665,0.00027571169999999996,1.7172630757987273e-06,1.7172630757987273e-06,0.4645390070921986
394,-0.47319110000000003,0.0002746477,1.7106359797681646e-06,1.7106359797681646e-06,0.4657210401891253
395,-0.473265,0.000273876,1.7058294666038921e-06,1.7058294666038921e-06,0.466903073286052
396,-0.4733458,0.0002729616,1.700134150240784e-06,1.700134150240784e-06,0.46808510638297873
397,-0.47346279999999996,0.0002721297,1.694952682958993e-06,1.694952682958993e-06,0.46926713947990545
398,-0.4735612,0.0002713057,1.6898204206195342e-06,1.6898204206195342e-06,0.47044917257683216
399,-0.4736123,0.00027039779999999997,1.68416558933556e-06,1.68416558933556e-06,0.4716312056737589
400,-0.4737487,0.00026886259999999996,1.6746036364914617e-06,1.6746036364914617e-06,0.4728132387706856
401,-0.47379620000000006,0.0002678585,1.6683496260363036e-06,1.6683496260363036e-06,0.47399527186761226
402,-0.4738963,0.0002668376,1.6619909772227679e-06,1.6619909772227679e-06,0.47517730496453897
403,-0.4739963,0.00026567860000000003,1.6547721761894759e-06,1.6547721761894759e-06,0.4763593380614657
404,-0.4740776,0.0002651404,1.6514200116371738e-06,1.6514200116371738e-06,0.4775413711583924
405,-0.4741791,0.0002645232,1.64757579766155e-06,1.64757579766155e-06,0.4787234042553191
406,-0.47428729999999997,0.0002640359,1.6445406624212367e-06,1.6445406624212367e-06,0.47990543735224583
407,-0.47434209999999993,0.0002632029,1.6393523438183617e-06,1.6393523438183617e-06,0.48108747044917255
408,-0.4744765,0.0002620661,1.6322718149014966e-06,1.6322718149014966e-06,0.48226950354609927
409,-0.4745304,0.0002608763,1.624861176877846e-06,1.624861176877846e-06,0.483451536643026
410,-0.47465150000000006,0.0002597383,1.6177731737925257e-06,1.6177731737925257e-06,0.4846335697399527
411,-0.474724,0.0002589844,1.6130775274603435e-06,1.6130775274603435e-06,0.4858156028368794
412,-0.47482840000000004,0.0002580741,1.6074077478394585e-06,1.6074077478394585e-06,0.48699763593380613
413,-0.4749201,0.0002575266,1.6039976584816263e-06,1.6039976584816263e-06,0.48817966903073284
414,-0.47497269999999997,0.0002569675,1.6005153188287242e-06,1.6005153188287242e-06,0.48936170212765956
415,-0.4751177,0.0002556175,1.5921068793162614e-06,1.5921068793162614e-06,0.4905437352245863
416,-0.47520439999999997,0.0002543827,1.584415959975529e-06,1.584415959975529e-06,0.491725768321513
417,-0.47523679999999996,0.0002536977,1.5801494554821683e-06,1.5801494554821683e-06,0.4929078014184397
418,-0.47535770000000005,0.0002529688,1.5756095209928095e-06,1.5756095209928095e-06,0.4940898345153664
419,-0.47542879999999993,0.0002519598,1.5693249910164577e-06,1.5693249910164577e-06,0.49527186761229314
420,-0.4755648,0.0002510352,1.5635661442214777e-06,1.5635661442214777e-06,0.49645390070921985
421,-0.4756287,0.0002499776,1.5569789104226773e-06,1.5569789104226773e-06,0.49763593380614657
422,-0.4757326,0.00024901599999999996,1.5509896101003182e-06,1.5509896101003182e-06,0.4988179669030733
423,-0.4758107,0.0002479303,1.5442273561901844e-06,1.5442273561901844e-06,0.5
424,-0.475916,0.0002464689,1.5351250647061006e-06,1.5351250647061006e-06,0.5011820330969267
425,-0.4760107,0.00024561580000000003,1.5298115537815957e-06,1.5298115537815957e-06,0.5023640661938534
426,-0.4760584,0.00024459419999999996,1.5234485450364604e-06,1.5234485450364604e-06,0.5035460992907801
427,-0.47619989999999995,0.00024338029999999998,1.5158878007963285e-06,1.5158878007963285e-06,0.5047281323877069
428,-0.4762298,0.00024256029999999998,1.5107804523517214e-06,1.5107804523517214e-06,0.5059101654846335
429,-0.4763187,0.0002414407,1.503807053182719e-06,1.503807053182719e-06,0.5070921985815603
430,-0.47643509999999994,0.0002403695,1.4971351121414227e-06,1.4971351121414227e-06,0.508274231678487
431,-0.4765464,0.0002394986,1.4917107343848272e-06,1.4917107343848272e-06,0.5094562647754137
432,-0.4766085,0.0002384687,1.485296029307875e-06,1.485296029307875e-06,0.5106382978723404
433,-0.4766939,0.00023772529999999999,1.4806657819496789e-06,1.4806657819496789e-06,0.5118203309692672
434,-0.4767943,0.0002366587,1.474022491887462e-06,1.474022491887462e-06,0.5130023640661938
435,-0.4769056,0.000235721,1.4681820520868424e-06,1.4681820520868424e-06,0.5141843971631206
436,-0.4769795,0.00023517080000000002,1.4647551458499855e-06,1.4647551458499855e-06,0.5153664302600472
437,-0.4770939,0.0002343017,1.4593419793460732e-06,1.4593419793460732e-06,0.516548463356974
438,-0.47715029999999997,0.00023345159999999999,1.4540471538427067e-06,1.4540471538427067e-06,0.5177304964539007
439,-0.47724799999999995,0.0002321801,1.4461276495167096e-06,1.4461276495167096e-06,0.5189125295508275
440,-0.4773415,0.0002312598,1.440395585158695e-06,1.440395585158695e-06,0.5200945626477541
441,-0.4774273,0.0002304916,1.4356108716524182e-06,1.4356108716524182e-06,0.5212765957446809
442,-0.47754719999999995,0.00022950869999999998,1.4294889048399738e-06,1.4294889048399738e-06,0.5224586288416075
443,-0.47759300000000005,0.0002287447,1.4247303509232914e-06,1.4247303509232914e-06,0.5236406619385343
444,-0.4777181,0.0002281482,1.4210150663535253e-06,1.4210150663535253e-06,0.524822695035461
445,-0.4778209,0.0002276003,1.4176024856062081e-06,1.4176024856062081e-06,0.5260047281323877
446,-0.47788509999999995,0.0002269421,1.413502904208354e-06,1.413502904208354e-06,0.5271867612293144
447,-0.4779702,0.00022547799999999998,1.4043837958452453e-06,1.4043837958452453e-06,0.5283687943262412
448,-0.4780609,0.0002247281,1.3997130634079152e-06,1.3997130634079152e-06,0.5295508274231678
449,-0.4781879,0.0002229837,1.3888481138630705e-06,1.3888481138630705e-06,0.5307328605200945
450,-0.47824399999999995,0.0002210906,1.3770569902771125e-06,1.3770569902771125e-06,0.5319148936170213
451,-0.47835200000000005,0.0002203151,1.3722268089127312e-06,1.3722268089127312e-06,0.5330969267139479
452,-0.47845370000000004,0.00021926790000000002,1.3657043512405454e-06,1.3657043512405454e-06,0.5342789598108747
453,-0.47854620000000003,0.00021807950000000002,1.358302433080093e-06,1.358302433080093e-06,0.5354609929078014
454,-0.47863069999999996,0.0002173006,1.3534510749050875e-06,1.3534510749050875e-06,0.5366430260047281
