,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
0,-0.5014039,-0.0002798888,-1.8327937706156347e-06,1.8327937706156347e-06,0.0
1,-0.5013287999999999,-0.0002786027,-1.8243720114441752e-06,1.8243720114441752e-06,0.0012610340479192938
2,-0.5011855,-0.00027785470000000004,-1.8194738885452938e-06,1.8194738885452938e-06,0.0025220680958385876
3,-0.5010595,-0.0002768093,-1.8126283034136213e-06,1.8126283034136213e-06,0.0037831021437578815
4,-0.5009634,-0.0002765152,-1.810702450546561e-06,1.810702450546561e-06,0.005044136191677175
5,-0.5008122,-0.0002765331,-1.8108196649849168e-06,1.8108196649849168e-06,0.006305170239596469
6,-0.5007004,-0.0002750932,-1.8013907784045694e-06,1.8013907784045694e-06,0.007566204287515763
7,-0.5006010000000001,-0.0002760299,-1.807524564125669e-06,1.807524564125669e-06,0.008827238335435056
8,-0.5004997999999999,-0.000275264,-1.802509226788432e-06,1.802509226788432e-06,0.01008827238335435
9,-0.5003674,-0.0002738577,-1.7933003628409757e-06,1.7933003628409757e-06,0.011349306431273645
10,-0.5002395000000001,-0.0002721642,-1.7822108292457135e-06,1.7822108292457135e-06,0.012610340479192938
11,-0.5001363,-0.0002701458,-1.768993755369908e-06,1.768993755369908e-06,0.013871374527112231
12,-0.5000355,-0.000268581,-1.75874698703813e-06,1.75874698703813e-06,0.015132408575031526
13,-0.4999315,-0.0002684203,-1.757694676409988e-06,1.757694676409988e-06,0.01639344262295082
14,-0.4997712,-0.00026755889999999997,-1.7520539771250993e-06,1.7520539771250993e-06,0.017654476670870112
15,-0.4996793,-0.0002657846,-1.740435341484076e-06,1.740435341484076e-06,0.018915510718789406
16,-0.4995627,-0.0002637289,-1.7269740162925907e-06,1.7269740162925907e-06,0.0201765447667087
17,-0.4994384,-0.0002614011,-1.7117309006722476e-06,1.7117309006722476e-06,0.021437578814627996
18,-0.499341,-0.0002592901,-1.6979074548974628e-06,1.6979074548974628e-06,0.02269861286254729
19,-0.4991942,-0.0002569599,-1.6826486233747702e-06,1.6826486233747702e-06,0.02395964691046658
20,-0.4991099,-0.0002554167,-1.6725432981641364e-06,1.6725432981641364e-06,0.025220680958385876
21,-0.49897159999999996,-0.0002539154,-1.6627123464153516e-06,1.6627123464153516e-06,0.02648171500630517
22,-0.49886400000000003,-0.0002517399,-1.648466535764928e-06,1.648466535764928e-06,0.027742749054224462
23,-0.4987692,-0.000251958,-1.6498947183909254e-06,1.6498947183909254e-06,0.029003783102143757
24,-0.49867259999999997,-0.0002502877,-1.6389571051850405e-06,1.6389571051850405e-06,0.03026481715006305
25,-0.4985146,-0.00024854040000000003,-1.6275152734454473e-06,1.6275152734454473e-06,0.031525851197982346
26,-0.49842780000000003,-0.0002468107,-1.6161886916564156e-06,1.6161886916564156e-06,0.03278688524590164
27,-0.4983234,-0.00024476639999999997,-1.6028020170010896e-06,1.6028020170010896e-06,0.034047919293820936
28,-0.49822159999999993,-0.00024286970000000002,-1.5903818703402495e-06,1.5903818703402495e-06,0.035308953341740223
29,-0.4980831,-0.0002413224,-1.5802496971297687e-06,1.5802496971297687e-06,0.03656998738965952
30,-0.49792970000000003,-0.0002399275,-1.571115483718472e-06,1.571115483718472e-06,0.03783102143757881
31,-0.497829,-0.0002387322,-1.56328830951923e-06,1.56328830951923e-06,0.03909205548549811
32,-0.4977392,-0.0002375464,-1.5555233441001203e-06,1.5555233441001203e-06,0.0403530895334174
33,-0.49761350000000004,-0.0002364004,-1.5480190007283045e-06,1.5480190007283045e-06,0.0416141235813367
34,-0.4975238,-0.00023496470000000002,-1.538617616977069e-06,1.538617616977069e-06,0.04287515762925599
35,-0.49737790000000004,-0.0002328281,-1.5246265349105575e-06,1.5246265349105575e-06,0.044136191677175286
36,-0.49726549999999997,-0.00023072889999999999,-1.51088035898899e-06,1.51088035898899e-06,0.04539722572509458
37,-0.4971974,-0.00022852630000000002,-1.496457089607872e-06,1.496457089607872e-06,0.04665825977301387
38,-0.4970826,-0.0002260052,-1.4799481890191413e-06,1.4799481890191413e-06,0.04791929382093316
39,-0.4969414000000001,-0.0002239816,-1.4666970640215788e-06,1.4666970640215788e-06,0.04918032786885246
40,-0.49685519999999994,-0.0002221857,-1.4549369852594109e-06,1.4549369852594109e-06,0.05044136191677175
41,-0.49672730000000004,-0.0002201438,-1.4415660265064345e-06,1.4415660265064345e-06,0.05170239596469105
42,-0.4966323,-0.00021757259999999998,-1.4247290564561612e-06,1.4247290564561612e-06,0.05296343001261034
43,-0.4964937,-0.0002151808,-1.4090668501065021e-06,1.4090668501065021e-06,0.05422446406052964
44,-0.49639750000000005,-0.00021338099999999998,-1.3972812330030164e-06,1.3972812330030164e-06,0.055485498108448925
45,-0.49628320000000004,-0.00021198990000000003,-1.3881719031037733e-06,1.3881719031037733e-06,0.05674653215636822
46,-0.4961848,-0.0002110025,-1.3817061189455435e-06,1.3817061189455435e-06,0.058007566204287514
47,-0.496068,-0.0002089783,-1.3684510649723937e-06,1.3684510649723937e-06,0.05926860025220681
48,-0.4959307,-0.0002066071,-1.352923753451233e-06,1.352923753451233e-06,0.0605296343001261
49,-0.49583940000000004,-0.00020480400000000003,-1.3411165269820174e-06,1.3411165269820174e-06,0.0617906683480454
50,-0.4956911,-0.00020259509999999997,-1.3266520033572315e-06,1.3266520033572315e-06,0.06305170239596469
51,-0.4955929,-0.0002003296,-1.3118168463687073e-06,1.3118168463687073e-06,0.06431273644388398
52,-0.49545550000000005,-0.0001985307,-1.300037122728603e-06,1.300037122728603e-06,0.06557377049180328
53,-0.495366,-0.00019763240000000002,-1.2941547914450932e-06,1.2941547914450932e-06,0.06683480453972257
54,-0.49523729999999994,-0.0001972889,-1.291905452921342e-06,1.291905452921342e-06,0.06809583858764187
55,-0.49513999999999997,-0.00019596759999999998,-1.2832531938487586e-06,1.2832531938487586e-06,0.06935687263556116
56,-0.49500020000000006,-0.0001941905,-1.2716162229883274e-06,1.2716162229883274e-06,0.07061790668348045
57,-0.4949277,-0.0001923942,-1.2598535249091014e-06,1.2598535249091014e-06,0.07187894073139975
58,-0.4947746,-0.0001893095,-1.2396540065853313e-06,1.2396540065853313e-06,0.07313997477931904
59,-0.4946875,-0.00018746380000000002,-1.2275678228494147e-06,1.2275678228494147e-06,0.07440100882723834
60,-0.4945482,-0.0001853534,-1.213748306050217e-06,1.213748306050217e-06,0.07566204287515763
61,-0.49445020000000006,-0.00018280279999999998,-1.1970462308284422e-06,1.1970462308284422e-06,0.07692307692307693
62,-0.49432970000000004,-0.0001805511,-1.1823014402784265e-06,1.1823014402784265e-06,0.07818411097099622
63,-0.4942305,-0.00017866330000000001,-1.1699395734221317e-06,1.1699395734221317e-06,0.07944514501891552
64,-0.4940849,-0.00017710650000000002,-1.1597451914315182e-06,1.1597451914315182e-06,0.0807061790668348
65,-0.49399090000000007,-0.00017620220000000002,-1.153823570392135e-06,1.153823570392135e-06,0.08196721311475409
66,-0.4938955,-0.0001760468,-1.1528059657150143e-06,1.1528059657150143e-06,0.0832282471626734
67,-0.49377209999999994,-0.00017524330000000002,-1.147544412574304e-06,1.147544412574304e-06,0.08448928121059268
68,-0.4936272,-0.0001742336,-1.1409326014900784e-06,1.1409326014900784e-06,0.08575031525851198
69,-0.49353450000000004,-0.00017314889999999998,-1.1338296684574354e-06,1.1338296684574354e-06,0.08701134930643127
70,-0.49340600000000007,-0.0001721725,-1.1274359155183072e-06,1.1274359155183072e-06,0.08827238335435057
71,-0.49331670000000005,-0.00017074029999999998,-1.1180574507913307e-06,1.1180574507913307e-06,0.08953341740226986
72,-0.4931848,-0.00016878139999999998,-1.105230000327936e-06,1.105230000327936e-06,0.09079445145018916
73,-0.4930764,-0.0001660468,-1.0873230392593778e-06,1.0873230392593778e-06,0.09205548549810845
74,-0.4929563,-0.000163391,-1.06993208365129e-06,1.06993208365129e-06,0.09331651954602774
75,-0.49281790000000003,-0.0001603669,-1.0501293918618409e-06,1.0501293918618409e-06,0.09457755359394704
76,-0.49274809999999997,-0.000155987,-1.0214485249035367e-06,1.0214485249035367e-06,0.09583858764186633
77,-0.4926392,-0.0001544065,-1.0110989483772233e-06,1.0110989483772233e-06,0.09709962168978563
78,-0.4924991,-0.0001521747,-9.964844688508544e-07,9.964844688508544e-07,0.09836065573770492
79,-0.49240390000000006,-0.0001507533,-9.8717672568445e-07,9.8717672568445e-07,0.09962168978562422
80,-0.4922875,-0.0001495377,-9.792166211445031e-07,9.792166211445031e-07,0.1008827238335435
81,-0.49214540000000007,-0.0001476166,-9.666366961431108e-07,9.666366961431108e-07,0.1021437578814628
82,-0.4920673,-0.00014624469999999999,-9.576530934626618e-07,9.576530934626618e-07,0.1034047919293821
83,-0.49195659999999997,-0.0001445609,-9.466270783060618e-07,9.466270783060618e-07,0.10466582597730138
84,-0.49182829999999994,-0.0001435204,-9.39813579808353e-07,9.39813579808353e-07,0.10592686002522068
85,-0.4917166,-0.0001421975,-9.311508434675367e-07,9.311508434675367e-07,0.10718789407313997
86,-0.4916023,-0.0001402249,-9.182336813948979e-07,9.182336813948979e-07,0.10844892812105927
87,-0.49148149999999996,-0.000138099,-9.043126660596942e-07,9.043126660596942e-07,0.10970996216897856
88,-0.4913697,-0.0001361493,-8.915454598886388e-07,8.915454598886388e-07,0.11097099621689785
89,-0.4912509,-0.0001344936,-8.80703451755379e-07,8.80703451755379e-07,0.11223203026481715
90,-0.4911416,-0.0001325431,-8.679310069502071e-07,8.679310069502071e-07,0.11349306431273644
91,-0.4910365,-0.0001314016,-8.604561308952962e-07,8.604561308952962e-07,0.11475409836065574
92,-0.49092939999999996,-0.0001304835,-8.544441434174042e-07,8.544441434174042e-07,0.11601513240857503
93,-0.4907781,-0.00012802780000000001,-8.383635011676936e-07,8.383635011676936e-07,0.11727616645649433
94,-0.4906621,-0.0001254247,-8.213176405820268e-07,8.213176405820268e-07,0.11853720050441362
95,-0.49053969999999997,-0.0001225653,-8.025934525913022e-07,8.025934525913022e-07,0.11979823455233292
96,-0.4904339,-0.0001201211,-7.865881157070154e-07,7.865881157070154e-07,0.1210592686002522
97,-0.4903656,-0.00011794090000000001,-7.723115280811576e-07,7.723115280811576e-07,0.1223203026481715
98,-0.49024480000000004,-0.0001154959,-7.563009525627544e-07,7.563009525627544e-07,0.1235813366960908
99,-0.49011000000000005,-0.0001193366,-7.814509801265708e-07,7.814509801265708e-07,0.12484237074401008
100,-0.48996660000000003,-0.0001172351,-7.676897431319189e-07,7.676897431319189e-07,0.12610340479192939
101,-0.4898595,-0.00011441120000000001,-7.491980195301116e-07,7.491980195301116e-07,0.1273644388398487
102,-0.4897861,-0.00011116569999999999,-7.279455357489347e-07,7.279455357489347e-07,0.12862547288776796
103,-0.48967790000000005,-0.0001082832,-7.090700821980975e-07,7.090700821980975e-07,0.12988650693568726
104,-0.489519,-0.0001054818,-6.907256951808155e-07,6.907256951808155e-07,0.13114754098360656
105,-0.4894419,-0.0001034439,-6.773809295984214e-07,6.773809295984214e-07,0.13240857503152584
106,-0.4893215,-0.0001015098,-6.647158767926367e-07,6.647158767926367e-07,0.13366960907944514
107,-0.4891957,-9.927861e-05,-6.501053917247815e-07,6.501053917247815e-07,0.13493064312736444
108,-0.4890768,-9.675286e-05,-6.335660415752492e-07,6.335660415752492e-07,0.13619167717528374
109,-0.48894840000000006,-9.439609e-05,-6.181332219169642e-07,6.181332219169642e-07,0.13745271122320302
110,-0.4888585999999999,-9.226719999999999e-05,-6.041926271867501e-07,6.041926271867501e-07,0.13871374527112232
111,-0.4887312,-9.015894e-05,-5.903871237338142e-07,5.903871237338142e-07,0.13997477931904162
112,-0.48859670000000005,-8.834716e-05,-5.785230580844348e-07,5.785230580844348e-07,0.1412358133669609
113,-0.4884755,-8.628475e-05,-5.65017793849298e-07,5.65017793849298e-07,0.1424968474148802
114,-0.48840500000000003,-8.426329e-05,-5.517806821979968e-07,5.517806821979968e-07,0.1437578814627995
115,-0.48824870000000004,-8.243366e-05,-5.397997295248942e-07,5.397997295248942e-07,0.1450189155107188
116,-0.4881527,-8.021538e-05,-5.252737829150934e-07,5.252737829150934e-07,0.14627994955863807
117,-0.4880311,-7.862982e-05,-5.148910720279934e-07,5.148910720279934e-07,0.14754098360655737
118,-0.48794849999999995,-7.685886e-05,-5.032943076844059e-07,5.032943076844059e-07,0.14880201765447668
119,-0.48781040000000003,-7.560151999999999e-05,-4.95060877409433e-07,4.95060877409433e-07,0.15006305170239598
120,-0.48773279999999997,-7.428909e-05,-4.864667016926159e-07,4.864667016926159e-07,0.15132408575031525
121,-0.4876179,-7.240537e-05,-4.741315518703147e-07,4.741315518703147e-07,0.15258511979823455
122,-0.4875031,-7.021693e-05,-4.5980100631305747e-07,4.5980100631305747e-07,0.15384615384615385
123,-0.48736190000000007,-6.802785e-05,-4.4546626984850694e-07,4.4546626984850694e-07,0.15510718789407313
124,-0.487285,-6.60684e-05,-4.3263521782415734e-07,4.3263521782415734e-07,0.15636822194199243
125,-0.48717,-6.428449e-05,-4.2095365309080986e-07,4.2095365309080986e-07,0.15762925598991173
126,-0.4870295,-6.21684e-05,-4.070968765064591e-07,4.070968765064591e-07,0.15889029003783103
127,-0.48692890000000005,-6.052073e-05,-3.963074511631432e-07,3.963074511631432e-07,0.1601513240857503
128,-0.4868335999999999,-5.8850730000000004e-05,-3.8537180244505196e-07,3.8537180244505196e-07,0.1614123581336696
129,-0.4867054,-5.751083000000001e-05,-3.7659774512926125e-07,3.7659774512926125e-07,0.1626733921815889
130,-0.4865706,-5.602121999999999e-05,-3.6684334292150305e-07,3.6684334292150305e-07,0.16393442622950818
131,-0.4864968,-5.45103e-05,-3.569493965974681e-07,3.569493965974681e-07,0.16519546027742749
132,-0.48636450000000003,-5.2886009999999995e-05,-3.463130703362055e-07,3.463130703362055e-07,0.1664564943253468
133,-0.48625619999999997,-5.18703e-05,-3.3966190401318003e-07,3.3966190401318003e-07,0.1677175283732661
134,-0.4861415,-5.051670999999999e-05,-3.307982005710715e-07,3.307982005710715e-07,0.16897856242118536
135,-0.4860527,-4.961629e-05,-3.2490198690715313e-07,3.2490198690715313e-07,0.17023959646910466
136,-0.48595119999999997,-4.749857e-05,-3.1103453660579007e-07,3.1103453660579007e-07,0.17150063051702397
137,-0.4858179,-4.6894700000000004e-05,-3.070802191259136e-07,3.070802191259136e-07,0.17276166456494324
138,-0.4857294,-4.5054049999999996e-05,-2.9502710426785685e-07,2.9502710426785685e-07,0.17402269861286254
139,-0.4855633,-4.250702e-05,-2.7834840645082687e-07,2.7834840645082687e-07,0.17528373266078184
140,-0.4854557,-4.006823e-05,-2.623784958297527e-07,2.623784958297527e-07,0.17654476670870115
141,-0.4853767,-3.775951e-05,-2.47260321633087e-07,2.47260321633087e-07,0.17780580075662042
142,-0.4852752,-3.5239940000000004e-05,-2.3076143993210424e-07,2.3076143993210424e-07,0.17906683480453972
143,-0.48514650000000004,-3.3090040000000006e-05,-2.1668326557340696e-07,2.1668326557340696e-07,0.18032786885245902
144,-0.48503559999999996,-3.0890859999999996e-05,-2.0228239135313624e-07,2.0228239135313624e-07,0.18158890290037832
145,-0.48491229999999996,-2.95974e-05,-1.9381243674780548e-07,1.9381243674780548e-07,0.1828499369482976
146,-0.4847804,-2.7817459999999996e-05,-1.8215686873626092e-07,1.8215686873626092e-07,0.1841109709962169
147,-0.48466729999999997,-2.591426e-05,-1.6969415817322422e-07,1.6969415817322422e-07,0.1853720050441362
148,-0.4845518,-2.4243139999999998e-05,-1.5875117536736988e-07,1.5875117536736988e-07,0.18663303909205547
149,-0.4844781,-2.2613769999999998e-05,-1.4808158377946784e-07,1.4808158377946784e-07,0.18789407313997478
150,-0.48435500000000004,-2.1083110000000002e-05,-1.3805837415860942e-07,1.3805837415860942e-07,0.18915510718789408
151,-0.48424709999999993,-1.903314e-05,-1.2463457068398327e-07,1.2463457068398327e-07,0.19041614123581338
152,-0.48413429999999996,-1.7333210000000003e-05,-1.1350293156701028e-07,1.1350293156701028e-07,0.19167717528373265
153,-0.4840246,-1.4802129999999999e-05,-9.692867901767703e-08,9.692867901767703e-08,0.19293820933165196
154,-0.48388159999999997,-1.487067e-05,-9.737749899560396e-08,9.737749899560396e-08,0.19419924337957126
156,-0.4836068,-1.0391800000000001e-05,-6.804854751416832e-08,6.804854751416832e-08,0.19672131147540983
157,-0.4835339,-9.440086e-06,-6.181644572728835e-08,6.181644572728835e-08,0.19798234552332913
