,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
32,-0.6884045999999999,-0.01847482,-0.00011506993072121296,0.00011506993072121296,0.06072106261859583
33,-0.6873266,-0.01807976,-0.0001126093098961807,0.0001126093098961807,0.06261859582542695
34,-0.6862976,-0.01771572,-0.0001103418963257237,0.0001103418963257237,0.06451612903225806
35,-0.6852279,-0.01732752,-0.00010792400283036218,0.00010792400283036218,0.06641366223908919
36,-0.6842089,-0.01697294,-0.00010571551062122954,0.00010571551062122954,0.0683111954459203
37,-0.6831791,-0.01659781,-0.00010337902327729611,0.00010337902327729611,0.07020872865275142
38,-0.6821513000000001,-0.01625919,-0.00010126993750862192,0.00010126993750862192,0.07210626185958255
39,-0.6811038,-0.01591136,-9.91034874970516e-05,9.91034874970516e-05,0.07400379506641366
40,-0.6800822,-0.0155778,-9.702591780536487e-05,9.702591780536487e-05,0.07590132827324478
41,-0.6790056,-0.01524384,-9.494585672419298e-05,9.494585672419298e-05,0.0777988614800759
42,-0.6779881,-0.01491874,-9.292097992011768e-05,9.292097992011768e-05,0.07969639468690702
43,-0.6769318,-0.01460861,-9.098934336752502e-05,9.098934336752502e-05,0.08159392789373814
44,-0.6758903,-0.01429058,-8.90085018726002e-05,8.90085018726002e-05,0.08349146110056926
45,-0.6748403000000001,-0.01399545,-8.717029242570157e-05,8.717029242570157e-05,0.08538899430740038
46,-0.6738217,-0.01369201,-8.528032436224846e-05,8.528032436224846e-05,0.08728652751423151
47,-0.672791,-0.01340205,-8.347431612444572e-05,8.347431612444572e-05,0.08918406072106262
48,-0.6718,-0.01311386,-8.167933228511486e-05,8.167933228511486e-05,0.09108159392789374
49,-0.6707806,-0.01283762,-7.995877870665358e-05,7.995877870665358e-05,0.09297912713472486
50,-0.6697181999999999,-0.01255798,-7.821704831756834e-05,7.821704831756834e-05,0.09487666034155598
51,-0.6687022,-0.01228365,-7.650839112389878e-05,7.650839112389878e-05,0.0967741935483871
