,potential_V,current_mA,j_mA/mm2,abs_j_mA/mm2,progress
552,-0.4803492999999999,6.76028e-05,4.4268291805951014e-07,4.4268291805951014e-07,0.6960907944514502
553,-0.48045079999999996,6.680223e-05,4.374405514162513e-07,4.374405514162513e-07,0.6973518284993695
554,-0.4805147,6.599816999999999e-05,4.321753312316593e-07,4.321753312316593e-07,0.6986128625472888
555,-0.48059700000000005,6.42158e-05,4.2050385086898606e-07,4.2050385086898606e-07,0.699873896595208
556,-0.4807053,6.253079e-05,4.0946991227828486e-07,4.0946991227828486e-07,0.7011349306431274
557,-0.48081769999999996,6.0942930000000004e-05,3.990721403181002e-07,3.990721403181002e-07,0.7023959646910467
558,-0.480915,5.968677e-05,3.9084643702844895e-07,3.9084643702844895e-07,0.7036569987389659
559,-0.4809968,5.7909e-05,3.7920507881194525e-07,3.7920507881194525e-07,0.7049180327868853
560,-0.481108,5.5652969999999995e-05,3.6443193415477427e-07,3.6443193415477427e-07,0.7061790668348046
561,-0.4811879,5.415807e-05,3.5464289147892117e-07,3.5464289147892117e-07,0.7074401008827238
562,-0.4812764,5.324545e-05,3.486667886447269e-07,3.486667886447269e-07,0.7087011349306431
563,-0.4813291,5.2651409999999996e-05,3.447768408815563e-07,3.447768408815563e-07,0.7099621689785625
564,-0.48144560000000003,5.222071e-05,3.41956491239112e-07,3.41956491239112e-07,0.7112232030264817
565,-0.4815508,5.149843e-05,3.372267904270743e-07,3.372267904270743e-07,0.712484237074401
566,-0.4816446,4.971392e-05,3.255412967181395e-07,3.255412967181395e-07,0.7137452711223203
567,-0.4817397,4.7984750000000005e-05,3.1421818552421027e-07,3.1421818552421027e-07,0.7150063051702396
568,-0.48183149999999997,4.620407999999999e-05,3.0255783725903434e-07,3.0255783725903434e-07,0.7162673392181589
569,-0.48188279999999994,4.428029e-05,2.8996029735042553e-07,2.8996029735042553e-07,0.7175283732660782
570,-0.4819728,4.1855100000000005e-05,2.7407944350933104e-07,2.7407944350933104e-07,0.7187894073139974
571,-0.48206940000000004,3.996426e-05,2.6169766984339344e-07,2.6169766984339344e-07,0.7200504413619168
572,-0.48219480000000003,3.849338e-05,2.5206591715688677e-07,2.5206591715688677e-07,0.7213114754098361
573,-0.48229269999999996,3.7149740000000004e-05,2.4326736922660166e-07,2.4326736922660166e-07,0.7225725094577553
574,-0.4823295,3.541191e-05,2.3188754981836178e-07,2.3188754981836178e-07,0.7238335435056746
575,-0.48241990000000007,3.2699840000000004e-05,2.1412812178310802e-07,2.1412812178310802e-07,0.725094577553594
576,-0.4825035,3.0277690000000003e-05,1.98267174751656e-07,1.98267174751656e-07,0.7263556116015133
577,-0.4826214,2.792877e-05,1.8288575919063862e-07,1.8288575919063862e-07,0.7276166456494325
578,-0.4826782,2.6298959999999997e-05,1.7221328635397251e-07,1.7221328635397251e-07,0.7288776796973518
579,-0.48279220000000006,2.503049e-05,1.6390697358185443e-07,1.6390697358185443e-07,0.7301387137452712
580,-0.4828918,2.425481e-05,1.5882759394254362e-07,1.5882759394254362e-07,0.7313997477931904
581,-0.4829754,2.3843899999999997e-05,1.5613683501155504e-07,1.5613683501155504e-07,0.7326607818411097
582,-0.48307910000000004,2.3252470000000003e-05,1.5226397829218935e-07,1.5226397829218935e-07,0.733921815889029
583,-0.4831264,2.262136e-05,1.4813128532064768e-07,1.4813128532064768e-07,0.7351828499369483
584,-0.48323940000000004,2.166239e-05,1.418516691223315e-07,1.418516691223315e-07,0.7364438839848676
585,-0.4833495,2.012309e-05,1.3177188225301538e-07,1.3177188225301538e-07,0.7377049180327869
586,-0.483411,1.846093e-05,1.208875721492653e-07,1.208875721492653e-07,0.7389659520807061
587,-0.4834880999999999,1.672189e-05,1.0949982930692429e-07,1.0949982930692429e-07,0.7402269861286255
588,-0.483598,1.52756e-05,1.0002909913657205e-07,1.0002909913657205e-07,0.7414880201765448
589,-0.4836857,1.4467760000000001e-05,9.473912640577993e-08,9.473912640577993e-08,0.742749054224464
590,-0.4837537,1.2227939999999998e-05,8.007212957239353e-08,8.007212957239353e-08,0.7440100882723834
592,-0.4839575,8.157263000000001e-06,5.3416145310828464e-08,5.3416145310828464e-08,0.7465321563682219
593,-0.4840576,4.020096e-06,2.6324765071259837e-08,2.6324765071259837e-08,0.7477931904161412
594,-0.4841482,-4.0074020000000004e-06,-2.6241641044417054e-08,2.6241641044417054e-08,0.7490542244640606
595,-0.4841864000000001,-5.040714e-06,-3.3008070414589715e-08,3.3008070414589715e-08,0.7503152585119798
596,-0.484308,-5.595172e-06,-3.663882365826365e-08,3.663882365826365e-08,0.7515762925598991
597,-0.48438640000000005,-6.47817e-06,-4.242095296771105e-08,4.242095296771105e-08,0.7528373266078184
598,-0.48443869999999994,-6.8937059999999995e-06,-4.5142004300477986e-08,4.5142004300477986e-08,0.7540983606557377
599,-0.4845742,-7.674593e-06,-5.025548089959425e-08,5.025548089959425e-08,0.755359394703657
600,-0.48464759999999996,-9.095158e-06,-5.955775624163938e-08,5.955775624163938e-08,0.7566204287515763
601,-0.4846864000000001,-1.1093310000000002e-05,-7.264224028795767e-08,7.264224028795767e-08,0.7578814627994955
602,-0.4847885,-1.1460060000000001e-05,-7.504382661571815e-08,7.504382661571815e-08,0.7591424968474149
603,-0.4848914000000001,-1.150182e-05,-7.531728331659687e-08,7.531728331659687e-08,0.7604035308953342
604,-0.48498220000000003,-1.171122e-05,-7.66884957965779e-08,7.66884957965779e-08,0.7616645649432535
605,-0.48506809999999995,-1.1979539999999999e-05,-7.844553367923553e-08,7.844553367923553e-08,0.7629255989911727
606,-0.48519579999999995,-1.323007e-05,-8.663437008129225e-08,8.663437008129225e-08,0.7641866330390921
607,-0.48521859999999994,-1.449509e-05,-9.491809124378318e-08,9.491809124378318e-08,0.7654476670870114
608,-0.48531450000000004,-1.5897520000000003e-05,-1.0410161329870102e-07,1.0410161329870102e-07,0.7667087011349306
609,-0.4853838,-1.732067e-05,-1.134208159772349e-07,1.134208159772349e-07,0.7679697351828499
610,-0.4855166,-1.798556e-05,-1.1777471027434372e-07,1.1777471027434372e-07,0.7692307692307693
611,-0.4856027,-1.96372e-05,-1.2859013233946245e-07,1.2859013233946245e-07,0.7704918032786885
612,-0.48564579999999996,-2.11975e-05,-1.3880743335433542e-07,1.3880743335433542e-07,0.7717528373266078
613,-0.4857327,-2.211881e-05,-1.4484044085161966e-07,1.4484044085161966e-07,0.7730138713745272
614,-0.4858402,-2.261701e-05,-1.4810280024763948e-07,1.4810280024763948e-07,0.7742749054224464
616,-0.48612910000000004,-2.3980660000000003e-05,-1.5703237951376235e-07,1.5703237951376235e-07,0.776796973518285
617,-0.48617790000000005,-3.050458e-05,-1.9975291687000794e-07,1.9975291687000794e-07,0.7780580075662042
618,-0.4862601,-3.302964e-05,-2.1628774869761488e-07,2.1628774869761488e-07,0.7793190416141236
619,-0.4863469,-3.376404000000001e-05,-2.2109681481651686e-07,2.2109681481651686e-07,0.7805800756620429
620,-0.48644220000000005,-3.438435e-05,-2.251587862274864e-07,2.251587862274864e-07,0.7818411097099621
621,-0.4865656,-3.453496e-05,-2.2614502458283474e-07,2.2614502458283474e-07,0.7831021437578815
622,-0.4866456,-3.465196e-05,-2.2691117482236566e-07,2.2691117482236566e-07,0.7843631778058008
623,-0.48673019999999995,-3.515373e-05,-2.3019691162313014e-07,2.3019691162313014e-07,0.78562421185372
624,-0.48680200000000007,-3.566948e-05,-2.335741935550796e-07,2.335741935550796e-07,0.7868852459016393
625,-0.4869164000000001,-3.650668e-05,-2.390564241579455e-07,2.390564241579455e-07,0.7881462799495587
626,-0.4869835,-3.842301e-05,-2.516051138034185e-07,2.516051138034185e-07,0.7894073139974779
627,-0.487048,-4.045705e-05,-2.6492460297620074e-07,2.6492460297620074e-07,0.7906683480453972
628,-0.48716729999999997,-4.2440119999999995e-05,-2.7791032567283866e-07,2.7791032567283866e-07,0.7919293820933165
629,-0.48726840000000005,-4.401817e-05,-2.8824385888217037e-07,2.8824385888217037e-07,0.7931904161412359
630,-0.4873581,-4.566825e-05,-2.9904906561076207e-07,2.9904906561076207e-07,0.7944514501891551
631,-0.4874249,-4.7499430000000003e-05,-3.110401681374653e-07,3.110401681374653e-07,0.7957124842370744
632,-0.4874895,-4.9033500000000004e-05,-3.210857074362451e-07,3.210857074362451e-07,0.7969735182849937
633,-0.48758440000000003,-5.0933630000000005e-05,-3.3352831474086e-07,3.3352831474086e-07,0.798234552332913
634,-0.4876943,-5.272414000000001e-05,-3.452530982056682e-07,3.452530982056682e-07,0.7994955863808323
635,-0.48775909999999995,-5.4189609999999994e-05,-3.5484942462896226e-07,3.5484942462896226e-07,0.8007566204287516
636,-0.48788820000000005,-5.5327830000000005e-05,-3.623028222839958e-07,3.623028222839958e-07,0.8020176544766708
637,-0.48796239999999996,-5.723717e-05,-3.7480573936387626e-07,3.7480573936387626e-07,0.8032786885245902
638,-0.48806120000000003,-5.823797e-05,-3.8135927064355633e-07,3.8135927064355633e-07,0.8045397225725095
639,-0.48814129999999994,-6.091133000000001e-05,-3.988652142705004e-07,3.988652142705004e-07,0.8058007566204287
640,-0.48821809999999993,-6.198059e-05,-4.0586704166469575e-07,4.0586704166469575e-07,0.807061790668348
641,-0.4883315,-6.306219e-05,-4.129496749901374e-07,4.129496749901374e-07,0.8083228247162674
642,-0.4883969,-6.415755999999999e-05,-4.201224783053084e-07,4.201224783053084e-07,0.8095838587641866
643,-0.48847759999999996,-6.520299e-05,-4.269682598857601e-07,4.269682598857601e-07,0.8108448928121059
644,-0.48856459999999996,-6.722388000000001e-05,-4.4020163901025323e-07,4.4020163901025323e-07,0.8121059268600253
645,-0.48864719999999995,-6.943554e-05,-4.5468423592274044e-07,4.5468423592274044e-07,0.8133669609079445
646,-0.48877390000000004,-7.279376e-05,-4.7667484325092524e-07,4.7667484325092524e-07,0.8146279949558638
